times,suhu_sealing_vertikal_bawah,suhu_sealing_vertikal_atas,suhu_sealing_horizontal_depan,suhu_sealing_horizontal_belakang,output_time_sec
2024-08-14 06:18:16,209.4,179.3,179.6,209.4,18560.0
2024-08-14 11:25:36,209.4,178.8,179.4,209.5,9579.0
2024-08-14 13:10:34,209.4,180.4,179.2,209.4,15574.0
2024-08-14 13:12:22,209.6,179.0,179.2,209.5,15684.0
2024-08-14 13:27:19,209.6,179.2,179.5,209.4,16578.0
2024-08-14 15:47:36,209.1,178.9,174.5,209.3,1338.0
2024-08-14 16:34:44,209.2,179.5,174.5,209.3,3975.0
2024-08-14 16:37:42,209.5,179.5,174.5,209.4,4151.0
2024-08-14 16:49:48,209.4,179.5,174.4,209.5,4760.0
2024-08-14 16:56:05,209.5,179.4,174.3,209.4,5137.0
2024-08-14 17:35:05,209.5,179.5,174.5,209.5,7474.0
2024-08-14 17:54:04,209.5,179.5,174.5,209.5,8611.0
2024-08-14 18:00:53,209.5,179.5,174.5,209.5,9022.0
2024-08-14 19:57:42,209.4,174.6,174.5,209.5,15759.0
2024-08-14 20:58:43,209.5,174.5,174.5,209.5,19421.0
2024-08-14 21:09:07,209.5,174.4,174.9,209.5,20025.0
2024-08-14 22:48:23,209.4,174.9,174.6,209.3,1030.0
2024-08-14 22:51:27,209.4,174.8,174.4,209.3,1215.0
2024-08-14 22:58:36,209.5,174.6,174.3,209.4,1645.0
2024-08-14 23:04:30,209.5,174.6,174.4,209.5,1995.0
2024-08-14 23:18:30,209.5,174.4,174.4,209.5,2804.0
2024-08-14 23:28:41,209.5,174.7,174.3,209.4,3414.0
2024-08-14 23:37:40,209.6,174.4,174.5,209.5,3952.0
2024-08-14 23:45:48,209.4,174.5,174.5,209.5,4412.0
2024-08-15 01:38:46,209.3,174.5,174.5,209.4,10915.0
2024-08-15 01:39:35,209.6,174.6,174.5,209.5,10967.0
2024-08-15 02:15:36,209.5,174.4,174.5,209.6,13125.0
2024-08-15 02:33:41,209.4,174.5,174.6,209.5,14209.0
2024-08-15 02:40:38,209.5,174.5,174.5,209.6,14627.0
2024-08-15 02:55:42,209.4,174.5,174.5,209.4,15508.0
2024-08-15 03:35:47,209.4,174.7,174.7,209.4,17870.0
2024-08-15 04:18:53,209.5,174.6,174.6,209.5,20251.0
2024-08-15 04:21:03,209.5,174.6,174.6,209.5,20381.0
2024-08-15 04:27:07,209.5,174.5,174.5,209.4,20745.0
2024-08-15 11:49:35,209.4,174.5,174.4,209.5,12944.0
2024-08-15 13:20:56,209.3,174.6,174.6,209.3,18199.0
2024-08-15 13:24:54,209.5,174.5,174.8,209.4,18431.0
2024-08-15 13:32:42,209.3,174.7,174.4,209.5,18869.0
2024-08-15 13:36:02,209.6,174.7,174.5,209.5,19068.0
2024-08-15 13:50:14,209.6,174.4,174.4,209.5,19922.0
2024-08-15 13:55:56,209.4,174.5,174.5,209.5,20268.0
2024-08-15 13:57:28,209.7,174.6,174.5,209.6,20359.0
2024-08-15 14:06:02,209.6,174.5,174.6,209.5,20862.0
2024-08-15 23:41:34,209.3,174.5,174.5,209.4,2685.0
2024-08-15 23:42:33,209.7,174.8,174.4,209.5,2744.0
2024-08-16 01:06:42,209.2,174.6,174.4,209.4,7720.0
2024-08-16 01:27:46,209.5,174.6,174.4,209.4,8986.0
2024-08-16 23:27:33,209.5,174.8,174.2,209.5,1893.0
2024-08-16 23:32:35,209.4,174.8,174.5,209.5,2174.0
2024-08-17 00:57:41,209.4,174.9,174.5,209.4,7060.0
2024-08-17 01:11:45,209.3,174.4,174.3,209.5,7896.0
2024-08-17 01:14:44,209.1,174.7,174.4,209.5,8074.0
2024-08-17 01:18:43,209.6,174.6,174.5,209.5,8314.0
2024-08-17 01:32:41,209.6,174.6,174.5,209.5,9016.0
2024-08-17 01:38:47,209.3,174.5,174.5,209.6,9382.0
2024-08-17 01:47:43,209.6,175.1,174.5,209.6,9919.0
2024-08-17 01:59:47,209.5,174.3,174.4,209.5,10614.0
2024-08-17 02:53:53,209.3,174.5,174.5,209.5,13572.0
2024-08-19 17:37:54,209.5,174.5,174.4,209.4,1594.0
2024-08-19 17:55:35,209.5,172.8,174.4,209.5,2651.0
2024-08-19 18:01:09,209.8,172.4,174.5,209.5,2984.0
2024-08-19 19:41:34,209.4,174.6,174.6,209.4,8595.0
2024-08-19 19:45:06,209.4,173.8,174.6,209.4,8790.0
2024-08-19 21:49:59,209.5,149.2,149.2,209.5,15999.0
2024-08-19 21:51:50,209.5,149.3,149.1,209.5,16111.0
2024-08-19 22:58:02,209.5,149.6,149.4,209.5,0.0
2024-08-19 22:59:06,209.5,149.6,149.5,209.5,0.0
2024-08-19 23:01:12,209.5,149.5,149.7,209.5,0.0
2024-08-19 23:05:08,209.4,149.5,149.5,209.5,0.0
2024-08-19 23:07:05,209.5,149.5,149.4,209.4,0.0
2024-08-19 23:08:03,209.4,149.4,149.4,209.4,0.0
2024-08-19 23:11:15,209.4,149.6,149.5,209.6,0.0
2024-08-19 23:17:12,209.6,149.6,149.5,209.6,0.0
2024-08-19 23:18:06,209.5,149.7,149.5,209.5,0.0
2024-08-19 23:37:11,209.5,149.5,149.5,209.5,0.0
2024-08-19 23:40:22,209.3,149.6,149.6,209.5,0.0
2024-08-19 23:41:20,209.4,149.5,149.6,209.4,0.0
2024-08-20 00:38:23,209.5,149.5,149.5,209.5,0.0
2024-08-20 00:39:19,209.5,149.4,149.6,209.5,0.0
2024-08-20 00:44:20,209.4,149.5,149.3,209.5,0.0
2024-08-20 00:50:26,209.5,149.5,149.5,209.3,0.0
2024-08-20 00:51:23,209.5,149.5,149.5,209.4,0.0
2024-08-20 00:52:21,209.5,149.5,149.5,209.4,0.0
2024-08-20 00:55:22,209.5,149.5,149.5,209.5,0.0
2024-08-20 00:56:24,209.5,149.6,149.5,209.5,0.0
2024-08-20 01:17:23,209.4,149.5,149.6,209.5,0.0
2024-08-20 01:22:24,209.5,149.6,149.5,209.5,0.0
2024-08-20 01:38:26,209.4,149.4,149.6,209.4,0.0
2024-08-20 01:39:23,209.3,149.5,149.5,209.5,0.0
2024-08-20 01:40:24,209.5,149.5,149.5,209.5,0.0
2024-08-20 01:46:24,209.4,149.6,149.6,209.5,0.0
2024-08-20 01:47:23,209.5,149.5,149.7,209.5,0.0
2024-08-20 01:58:26,209.5,149.6,149.7,209.5,0.0
2024-08-20 01:59:23,209.5,149.5,149.6,209.4,0.0
2024-08-20 02:04:28,209.5,149.5,149.5,209.5,0.0
2024-08-20 02:05:31,209.5,149.4,149.4,209.5,0.0
2024-08-20 02:06:26,209.5,149.5,149.5,209.5,0.0
2024-08-20 02:09:30,209.5,149.6,149.7,209.6,0.0
2024-08-20 02:11:22,209.5,149.4,149.5,209.5,0.0
2024-08-20 02:12:24,209.5,149.4,149.5,209.5,0.0
2024-08-20 02:19:28,209.4,149.6,149.5,209.5,0.0
2024-08-20 02:20:23,209.4,149.6,149.6,209.5,0.0
2024-08-20 02:23:28,209.5,149.5,149.4,209.5,0.0
2024-08-20 02:25:26,209.5,149.6,149.5,209.6,0.0
2024-08-20 02:26:25,209.5,149.5,149.5,209.5,0.0
2024-08-20 02:30:28,209.5,149.6,149.6,209.5,0.0
2024-08-20 02:31:23,209.5,149.5,149.7,209.6,0.0
2024-08-20 02:32:25,209.5,149.5,149.7,209.5,0.0
2024-08-20 02:33:29,209.5,149.4,149.6,209.5,0.0
2024-08-20 02:39:27,209.5,149.6,149.4,209.5,0.0
2024-08-20 02:41:31,209.5,149.5,149.6,209.5,0.0
2024-08-20 02:43:26,209.5,149.4,149.6,209.5,0.0
2024-08-20 02:44:28,209.5,149.4,149.5,209.5,0.0
2024-08-20 02:52:26,209.5,149.6,149.5,209.6,0.0
2024-08-20 02:53:27,209.5,149.6,149.6,209.6,0.0
2024-08-20 02:55:26,209.5,149.4,149.5,209.5,0.0
2024-08-20 03:19:31,209.5,149.6,149.6,209.5,0.0
2024-08-20 03:24:31,209.4,149.5,149.6,209.5,0.0
2024-08-20 03:25:29,209.4,149.5,149.5,209.4,0.0
2024-08-20 03:27:34,209.4,149.5,149.4,209.5,0.0
2024-08-20 03:28:40,209.5,149.5,149.4,209.5,0.0
2024-08-20 03:29:34,209.4,149.5,149.5,209.5,0.0
2024-08-20 03:31:38,209.4,149.4,149.4,209.4,0.0
2024-08-20 03:32:32,209.5,149.5,149.4,209.5,0.0
2024-08-20 03:33:40,209.4,149.5,149.4,209.6,0.0
2024-08-20 03:39:43,209.5,149.6,149.6,209.5,0.0
2024-08-20 03:40:32,209.5,149.6,149.6,209.5,0.0
2024-08-20 03:43:34,209.4,149.5,149.5,209.5,0.0
2024-08-20 03:46:34,209.5,149.5,149.5,209.5,0.0
2024-08-20 03:47:40,209.5,149.4,149.5,209.5,0.0
2024-08-20 03:50:35,209.5,149.6,149.5,209.5,0.0
2024-08-20 03:51:35,209.5,149.6,149.6,209.5,0.0
2024-08-20 03:52:32,209.5,149.4,149.6,209.5,0.0
2024-08-20 03:55:32,209.5,149.6,149.5,209.5,0.0
2024-08-20 03:56:32,209.5,149.6,149.6,209.5,0.0
2024-08-20 03:57:34,209.5,149.6,149.6,209.4,0.0
2024-08-20 03:58:36,209.5,149.4,149.5,209.5,0.0
2024-08-20 03:59:32,209.4,149.4,149.5,209.5,0.0
2024-08-20 04:02:40,209.5,149.6,149.6,209.5,0.0
2024-08-20 04:05:47,209.5,149.5,149.5,209.5,0.0
2024-08-20 04:08:40,209.6,149.5,149.5,209.4,0.0
2024-08-20 04:10:37,209.5,149.4,149.4,209.5,0.0
2024-08-20 04:14:38,209.5,149.5,149.6,209.5,0.0
2024-08-20 04:15:37,209.5,149.3,149.5,209.5,0.0
2024-08-20 04:16:39,209.4,149.5,149.4,209.5,0.0
2024-08-20 05:03:43,209.3,149.4,149.5,209.5,0.0
2024-08-20 05:06:41,209.5,149.5,149.3,209.5,0.0
2024-08-20 05:07:38,209.4,149.5,149.3,209.4,0.0
2024-08-20 05:08:43,209.4,149.5,149.4,209.5,0.0
2024-08-20 05:09:41,209.4,149.5,149.5,209.5,0.0
2024-08-20 05:10:44,209.4,149.5,149.5,209.4,0.0
2024-08-20 05:11:47,209.4,149.6,149.6,209.5,0.0
2024-08-20 05:14:38,209.5,149.4,149.4,209.4,0.0
2024-08-20 05:18:49,209.4,149.6,149.5,209.5,0.0
2024-08-20 05:19:39,209.5,149.5,149.6,209.6,0.0
2024-08-20 05:21:45,209.5,149.5,149.6,209.5,0.0
2024-08-20 05:22:44,209.5,149.4,149.6,209.5,0.0
2024-08-20 05:29:05,209.4,149.5,149.5,209.5,0.0
2024-08-20 05:31:01,209.4,149.4,149.5,209.5,0.0
2024-08-20 05:33:02,209.5,149.5,149.4,209.5,0.0
2024-08-20 05:37:15,209.5,149.5,149.6,209.5,0.0
2024-08-20 05:42:24,209.5,149.5,149.6,209.4,0.0
2024-08-20 05:44:36,209.5,149.5,149.5,209.5,0.0
2024-08-20 05:47:41,209.5,149.5,149.3,209.5,0.0
2024-08-20 05:50:00,209.5,149.6,149.5,209.5,0.0
2024-08-20 05:57:41,209.5,149.5,149.4,209.5,0.0
2024-08-20 06:01:13,209.5,149.4,149.3,209.5,0.0
2024-08-20 06:08:58,209.6,149.5,149.5,209.5,0.0
2024-08-20 06:15:53,209.5,149.5,149.5,209.6,0.0
2024-08-20 06:17:53,209.5,149.4,149.5,209.4,0.0
2024-08-20 06:19:44,209.5,149.5,149.5,209.6,0.0
2024-08-20 06:26:25,209.5,149.5,149.3,209.5,0.0
2024-08-20 06:27:44,209.5,149.5,149.4,209.6,0.0
2024-08-20 06:32:33,209.5,149.5,149.5,209.6,0.0
2024-08-20 06:34:26,209.5,149.5,149.5,209.4,0.0
2024-08-20 06:35:50,209.5,149.5,149.5,209.5,0.0
2024-08-20 06:37:29,209.5,149.5,149.5,209.5,0.0
2024-08-20 06:38:50,209.4,149.4,149.4,209.4,0.0
2024-08-20 06:43:32,209.5,149.5,149.5,209.4,0.0
2024-08-20 06:48:49,209.5,149.5,149.6,209.5,0.0
2024-08-20 06:58:35,209.5,149.6,149.5,209.6,0.0
2024-08-20 06:59:55,209.4,149.5,149.5,209.4,0.0
2024-08-20 07:18:43,209.4,149.5,149.4,209.4,0.0
2024-08-20 07:21:58,209.5,149.5,149.5,209.4,0.0
2024-08-20 07:25:50,209.5,149.6,149.5,209.5,0.0
2024-08-20 07:33:47,209.5,149.5,149.4,209.5,0.0
2024-08-20 07:37:52,209.5,149.5,149.5,209.5,0.0
2024-08-20 07:40:53,209.5,149.5,149.5,209.6,0.0
2024-08-20 07:51:53,209.5,149.6,149.4,209.5,0.0
2024-08-20 07:59:23,209.5,149.5,149.5,209.5,0.0
2024-08-20 08:10:32,209.5,149.4,149.4,209.4,0.0
2024-08-20 08:14:10,209.5,149.4,149.4,209.5,0.0
2024-08-20 09:40:38,209.5,149.5,149.4,209.5,0.0
2024-08-20 13:31:59,209.5,149.4,149.4,209.4,0.0
2024-08-20 13:39:54,209.5,149.5,149.7,209.5,0.0
2024-08-20 13:43:46,209.5,149.5,149.6,209.5,0.0
2024-08-20 13:48:09,209.5,149.5,149.5,209.6,0.0
2024-08-23 07:07:32,209.7,159.6,149.5,209.4,167.0
2024-08-23 07:09:44,209.6,158.5,154.2,209.6,305.0
2024-08-23 07:11:45,209.4,159.1,157.3,209.5,349.0
2024-08-23 07:13:50,209.5,159.6,158.4,209.6,349.0
2024-08-23 07:15:43,209.4,159.9,160.1,209.4,442.0
2024-08-23 07:25:24,209.5,159.5,158.8,209.5,987.0
2024-08-23 07:26:56,209.5,159.3,161.3,209.5,1076.0
2024-08-23 07:31:02,209.4,159.8,160.3,209.5,1322.0
2024-08-23 07:32:58,209.4,159.0,159.1,209.5,1407.0
2024-08-23 07:36:50,209.5,159.5,158.3,209.4,1636.0
2024-08-23 07:39:34,209.5,159.5,159.2,209.5,1800.0
2024-08-23 07:43:28,209.5,159.4,159.2,209.4,2035.0
2024-08-23 07:45:10,209.5,159.5,159.2,209.5,2138.0
2024-08-23 07:53:49,209.5,159.5,159.6,209.4,2658.0
2024-08-23 07:57:37,209.5,159.6,159.5,209.6,2881.0
2024-08-23 07:59:43,209.5,159.5,159.5,209.5,3010.0
2024-08-23 08:06:49,209.5,159.5,159.5,209.5,3434.0
2024-08-23 08:10:55,209.5,159.4,159.5,209.5,3677.0
2024-08-23 08:12:40,209.5,159.5,159.5,209.5,3784.0
2024-08-23 10:22:15,209.5,174.4,174.5,209.5,11339.0
2024-08-23 19:08:07,209.4,175.0,174.9,209.4,1281.0
2024-08-23 19:18:21,209.5,174.3,174.5,209.5,1893.0
2024-08-23 19:33:11,209.5,175.8,174.8,209.4,2723.0
2024-08-23 20:05:30,209.5,174.2,174.5,209.5,4549.0
2024-08-23 23:05:55,209.3,175.0,175.0,209.3,1239.0
2024-08-23 23:14:52,209.5,174.6,174.4,209.5,1776.0
2024-08-23 23:15:59,209.5,174.6,174.4,209.5,1842.0
2024-08-23 23:41:58,209.5,175.2,174.5,209.5,3402.0
2024-08-23 23:46:56,209.6,175.6,174.5,209.5,3699.0
2024-08-23 23:54:57,209.4,174.3,174.5,209.5,4177.0
2024-08-24 01:11:01,209.5,174.5,174.3,209.4,7512.0
2024-08-24 01:34:04,209.5,174.3,174.8,209.4,8829.0
2024-08-24 01:43:03,209.6,174.6,174.5,209.5,9312.0
2024-08-24 01:56:08,209.5,174.1,174.4,209.5,9965.0
2024-08-24 02:01:05,209.3,174.4,174.4,209.4,10260.0
2024-08-24 02:04:06,209.6,174.8,174.5,209.5,10440.0
2024-08-24 02:05:08,209.5,174.5,174.4,209.5,10502.0
2024-08-24 02:31:07,209.5,174.7,174.6,209.6,12061.0
2024-08-24 02:32:09,209.4,174.3,174.5,209.5,12123.0
2024-08-24 02:40:08,209.5,174.3,174.5,209.5,12602.0
2024-08-24 02:43:06,209.5,174.3,174.5,209.5,12780.0
2024-08-24 04:14:16,209.5,174.6,174.4,209.5,17797.0
2024-08-24 04:20:13,209.5,174.3,174.5,209.5,18157.0
2024-08-24 05:20:19,209.3,174.9,175.2,209.3,21751.0
2024-08-24 05:25:18,209.5,174.4,174.6,209.3,22053.0
2024-08-24 05:30:18,209.4,174.3,174.4,209.4,22355.0
2024-08-26 08:51:00,209.5,174.9,174.5,209.4,1313.0
2024-08-26 09:41:00,209.5,174.3,174.5,209.5,4048.0
2024-08-26 09:56:38,209.5,174.4,174.5,209.5,4974.0
2024-08-26 10:11:40,209.4,174.4,174.5,209.5,5875.0
2024-08-26 10:16:31,209.6,175.5,174.5,209.5,6165.0
2024-08-26 10:30:00,209.5,174.1,174.5,209.5,6973.0
2024-08-26 12:36:18,209.4,175.5,174.4,209.4,13350.0
2024-08-26 13:59:09,209.3,174.4,174.4,209.4,18294.0
2024-08-26 16:24:30,209.3,175.5,174.5,209.4,3364.0
2024-08-26 16:38:39,209.5,174.4,174.4,209.5,4213.0
2024-08-26 16:40:50,209.5,174.3,174.4,209.5,4343.0
2024-08-26 17:32:41,209.5,174.2,174.4,209.5,7452.0
2024-08-26 17:36:50,209.6,175.2,174.6,209.6,7702.0
2024-08-26 19:14:11,209.5,174.5,174.4,209.4,13395.0
2024-08-26 19:33:00,209.5,174.6,174.5,209.4,14525.0
2024-08-26 20:06:50,209.5,174.3,174.5,209.5,16551.0
2024-08-26 20:15:09,209.5,174.6,174.4,209.5,17048.0
2024-08-26 20:53:19,209.5,174.8,174.8,209.4,19204.0
2024-08-26 21:18:01,209.5,174.4,174.5,209.5,20679.0
2024-08-27 00:57:46,209.4,175.2,174.6,209.4,5007.0
2024-08-27 01:36:17,209.3,174.5,174.4,209.3,7061.0
2024-08-27 01:40:23,209.3,175.2,174.3,209.4,7305.0
2024-08-27 02:02:23,209.5,174.4,174.5,209.5,8625.0
2024-08-27 02:09:20,209.5,174.3,174.5,209.4,9041.0
2024-08-27 02:22:25,209.5,174.3,174.6,209.4,9822.0
2024-08-27 02:30:20,209.5,173.7,174.5,209.6,10298.0
2024-08-27 02:36:30,209.5,174.0,174.5,209.5,10668.0
2024-08-27 02:43:25,209.5,174.0,174.5,209.5,11080.0
2024-08-27 05:20:55,209.3,174.6,174.6,209.3,19253.0
2024-08-27 05:22:58,209.4,174.3,174.6,209.4,19377.0
2024-08-27 05:26:09,209.3,174.3,174.4,209.4,19565.0
2024-08-27 05:30:05,209.4,174.5,174.4,209.4,19803.0
2024-08-27 05:32:14,209.4,174.3,174.3,209.5,19930.0
2024-08-27 05:39:02,209.5,174.2,174.4,209.4,20336.0
2024-08-27 05:56:59,209.3,174.3,174.4,209.4,21414.0
2024-08-27 06:05:16,209.5,174.9,174.5,209.5,21908.0
2024-08-27 07:37:45,209.5,174.4,174.4,209.3,1590.0
2024-08-27 08:10:44,209.5,174.3,174.4,209.5,3430.0
2024-08-27 08:18:52,209.4,175.0,174.4,209.5,3918.0
2024-08-27 08:22:37,209.5,174.2,174.5,209.4,4141.0
2024-08-27 08:41:45,209.6,174.2,174.5,209.5,5287.0
2024-08-27 08:48:45,209.5,174.3,174.5,209.5,5707.0
2024-08-27 09:20:43,209.5,174.3,174.4,209.5,7623.0
2024-08-27 09:30:48,209.4,174.7,174.4,209.4,8230.0
2024-08-27 10:57:15,209.7,174.3,174.6,209.5,13188.0
2024-08-27 12:25:22,209.4,174.6,174.3,209.4,18450.0
2024-08-27 16:40:48,209.4,174.3,174.4,209.5,4864.0
2024-08-27 16:42:37,209.5,174.5,174.4,209.5,4974.0
2024-08-27 16:48:43,209.6,174.3,174.4,209.5,5339.0
2024-08-27 17:29:33,209.6,174.4,174.6,209.5,6834.0
2024-08-27 18:00:40,209.5,174.6,174.5,209.4,8641.0
2024-08-27 18:01:42,209.5,174.3,174.5,209.5,8705.0
2024-08-27 20:15:06,209.6,174.6,174.5,209.5,16631.0
2024-08-27 20:39:04,209.5,172.1,174.9,209.5,17887.0
2024-08-27 20:41:05,209.4,173.6,174.8,209.5,18002.0
2024-08-27 20:42:39,209.3,174.0,174.7,209.3,18098.0
2024-08-27 23:42:14,209.2,174.5,174.3,209.4,3418.0
2024-08-27 23:43:06,209.4,174.5,174.3,209.4,3469.0
2024-08-28 01:09:20,209.5,174.6,174.4,209.5,8431.0
2024-08-28 01:18:24,209.5,174.5,174.4,209.5,8975.0
2024-08-28 01:35:21,209.5,174.5,174.5,209.5,9985.0
2024-08-28 01:37:26,209.5,174.5,174.5,209.5,10106.0
2024-08-28 01:45:23,209.5,174.5,174.5,209.5,10587.0
2024-08-28 02:10:23,209.5,174.5,174.4,209.5,12074.0
2024-08-28 02:37:32,209.5,174.6,174.6,209.5,13702.0
2024-08-28 03:41:39,209.3,174.7,174.3,209.4,17272.0
2024-08-28 05:40:49,209.3,174.7,174.6,209.3,23771.0
2024-08-28 05:49:02,209.5,174.6,174.5,209.6,24263.0
2024-08-28 05:51:00,209.4,174.6,174.5,209.5,24378.0
2024-08-28 08:42:50,209.4,174.6,174.4,209.5,2173.0
2024-08-28 09:49:55,209.5,174.5,174.4,209.5,6036.0
2024-08-28 11:36:53,209.4,174.5,174.8,209.4,12292.0
2024-08-28 16:09:40,209.3,174.8,174.4,209.4,1636.0
2024-08-28 16:47:13,209.5,174.5,174.4,209.5,3884.0
2024-08-28 16:57:50,209.4,174.6,174.4,209.5,4521.0
2024-08-28 17:05:43,209.5,174.4,174.5,209.5,4992.0
2024-08-28 17:16:05,209.4,174.5,174.5,209.5,5612.0
2024-08-28 17:17:07,209.5,174.4,174.5,209.5,5674.0
2024-08-28 17:18:43,209.6,174.5,174.5,209.6,5772.0
2024-08-28 17:46:35,209.5,174.6,174.6,209.5,7443.0
2024-08-28 18:00:08,209.5,174.6,174.6,209.5,8255.0
2024-08-28 19:18:50,209.4,174.6,174.3,209.4,12788.0
2024-08-28 19:39:46,209.5,174.5,174.5,209.5,14044.0
2024-08-28 19:42:04,209.6,174.5,174.3,209.6,14183.0
2024-08-28 19:56:47,209.6,174.5,174.5,209.6,15065.0
2024-08-28 20:23:04,209.5,174.5,174.5,209.4,16641.0
2024-08-28 20:30:11,209.5,174.5,174.5,209.5,17070.0
2024-08-28 21:13:25,209.3,174.6,174.5,209.3,19502.0
2024-08-28 21:25:24,209.4,174.5,174.4,209.4,20219.0
2024-08-28 21:31:05,209.5,174.5,174.4,209.5,20564.0
2024-08-28 23:22:01,209.2,174.7,174.5,209.3,1509.0
2024-08-28 23:30:20,209.5,174.6,174.4,209.5,2007.0
2024-08-28 23:40:23,209.5,174.5,174.5,209.5,2612.0
2024-08-28 23:43:19,209.5,174.6,174.3,209.5,2789.0
2024-08-28 23:46:17,209.5,174.5,174.5,209.5,2966.0
2024-08-28 23:52:36,209.6,174.6,174.5,209.5,3345.0
2024-08-29 00:51:08,209.3,174.8,174.6,209.3,6851.0
2024-08-29 00:59:31,209.4,174.6,174.3,209.5,7356.0
2024-08-29 01:22:28,209.3,174.6,175.0,209.3,8567.0
2024-08-29 01:29:28,209.5,174.5,174.6,209.4,8987.0
2024-08-29 01:42:32,209.5,174.4,174.5,209.5,9768.0
2024-08-29 01:48:37,209.5,174.5,174.4,209.6,10136.0
2024-08-29 01:52:39,209.3,174.5,174.6,209.5,10380.0
2024-08-29 02:17:36,209.5,174.5,174.5,209.5,11869.0
2024-08-29 02:21:28,209.5,174.5,174.5,209.5,12103.0
2024-08-29 02:36:38,209.4,174.6,174.5,209.4,13010.0
2024-08-29 02:41:30,209.5,174.5,174.5,209.5,13305.0
2024-08-29 02:54:40,209.5,174.5,174.6,209.3,14093.0
2024-08-29 03:38:51,209.3,174.7,174.6,209.3,16598.0
2024-08-29 03:40:43,209.3,174.7,174.6,209.3,16710.0
2024-08-29 05:40:01,209.6,174.4,174.4,209.5,23710.0
2024-08-29 05:44:49,209.5,174.5,174.4,209.5,24000.0
2024-08-29 07:35:24,209.4,174.7,174.6,209.4,1405.0
2024-08-29 09:05:18,209.5,174.5,174.5,209.5,6650.0
2024-08-29 09:55:49,209.4,174.5,174.5,209.5,8724.0
2024-08-29 11:04:59,209.5,174.4,174.5,209.5,11866.0
2024-08-29 11:16:14,209.4,174.4,174.4,209.5,12541.0
2024-08-29 11:33:57,209.5,174.4,174.6,209.5,13602.0
2024-08-29 11:44:48,209.6,174.6,174.6,209.6,14255.0
2024-08-29 14:16:54,209.4,174.8,174.7,209.3,22978.0
2024-08-29 14:26:48,209.5,174.6,174.4,209.4,23549.0
2024-08-29 14:42:50,209.4,174.6,174.5,209.5,24508.0
2024-08-29 14:48:51,209.4,174.6,174.5,209.5,24873.0
2024-08-29 14:50:41,209.4,174.5,174.4,209.4,24949.0
2024-08-29 15:16:51,209.5,174.5,174.5,209.5,25463.0
2024-08-29 15:21:14,209.5,174.6,174.5,209.4,25725.0
2024-08-29 15:42:44,209.5,174.5,174.5,209.5,855.0
2024-08-29 16:03:44,209.6,174.6,174.6,209.6,2113.0
2024-08-29 16:34:42,209.3,174.4,174.3,209.3,3654.0
2024-08-29 16:39:54,209.4,174.4,174.3,209.4,3939.0
2024-08-29 17:08:43,209.5,174.6,174.7,209.5,5666.0
2024-08-29 17:17:50,209.5,174.4,174.5,209.5,6186.0
2024-08-29 17:24:45,209.5,174.5,174.5,209.5,6602.0
2024-08-29 17:46:42,209.5,174.6,174.6,209.5,7841.0
2024-08-29 17:48:11,209.5,174.6,174.5,209.4,7931.0
2024-08-29 17:55:09,209.5,174.6,174.6,209.5,8347.0
2024-08-29 19:06:17,210.1,174.3,174.8,209.4,12591.0
2024-08-29 19:52:33,209.5,174.6,174.6,209.5,15181.0
2024-08-29 23:18:05,209.4,174.6,174.6,209.3,2780.0
2024-08-29 23:49:11,209.4,174.5,174.4,209.5,4621.0
2024-08-29 23:52:23,209.6,174.6,174.5,209.5,4813.0
2024-08-30 01:01:34,209.4,174.6,174.4,209.4,8850.0
2024-08-30 01:09:26,209.5,174.5,174.4,209.5,9323.0
2024-08-30 01:22:26,209.5,174.5,174.4,209.5,10072.0
2024-08-30 01:30:34,209.3,174.4,174.5,209.4,10556.0
2024-08-30 01:35:25,209.4,174.5,174.5,209.4,10851.0
2024-08-30 02:13:31,209.5,174.5,174.5,209.5,12982.0
2024-08-30 02:16:29,209.5,174.5,174.5,209.4,13158.0
2024-08-30 02:30:32,209.5,174.5,174.5,209.4,14000.0
2024-08-30 02:36:35,209.5,174.5,174.5,209.5,14364.0
2024-08-30 02:45:22,209.9,174.7,174.0,209.6,14890.0
2024-08-30 02:46:33,209.5,174.7,174.8,209.5,14961.0
2024-08-30 03:51:44,209.6,164.2,164.0,209.6,18597.0
2024-08-30 03:52:43,209.6,164.2,164.2,209.6,18655.0
2024-08-30 03:54:28,209.6,164.4,164.4,209.6,18762.0
2024-08-30 05:26:49,209.5,149.4,149.5,209.5,24169.0
2024-08-30 05:27:46,209.5,149.5,149.5,209.6,24226.0
2024-08-30 05:34:53,209.4,149.5,149.7,209.5,24654.0
2024-08-30 05:36:46,209.5,149.5,149.4,209.5,24767.0
2024-08-30 05:37:52,209.4,149.5,149.5,209.6,24830.0
2024-08-30 05:38:57,209.4,149.5,149.5,209.5,24898.0
2024-08-30 05:45:24,209.5,149.4,149.4,209.6,25284.0
2024-08-30 05:47:35,209.3,149.6,149.6,209.5,25411.0
2024-08-30 05:55:26,209.4,149.5,149.4,209.5,25886.0
2024-08-30 06:01:16,209.5,149.5,149.7,209.5,26231.0
2024-08-30 06:01:59,209.4,149.4,149.6,209.5,26274.0
2024-08-30 06:07:41,209.5,149.4,149.4,209.5,26615.0
2024-08-30 06:13:22,209.5,149.5,149.4,209.6,26955.0
2024-08-30 06:15:25,209.5,149.5,149.4,209.4,27081.0
2024-08-30 06:17:10,209.5,149.5,149.4,209.5,27185.0
